Park Name,1990 Recreational Visits,1991 Recreational Visits,1992 Recreational Visits,1993 Recreational Visits,1994 Recreational Visits,1995 Recreational Visits,1996 Recreational Visits,1997 Recreational Visits,1998 Recreational Visits,1999 Recreational Visits,1990 - 1999 Average Recreational Visits,1990 Non-Recreational Visits,1991 Non-Recreational Visits,1992 Non-Recreational Visits,1993 Non-Recreational Visits,1994 Non-Recreational Visits,1995 Non-Recreational Visits,1996 Non-Recreational Visits,1997 Non-Recreational Visits,1998 Non-Recreational Visits,1999 Non-Recreational Visits,1990 - 1999 Average Non-Recreational Visits,1990 Recreational Hours,1991 Recreational Hours,1992 Recreational Hours,1993 Recreational Hours,1994 Recreational Hours,1995 Recreational Hours,1996 Recreational Hours,1997 Recreational Hours,1998 Recreational Hours,1999 Recreational Hours,1990 - 1999 Average Recreational Hours,1990 Non-Recreational Hours,1991 Non-Recreational Hours,1992 Non-Recreational Hours,1993 Non-Recreational Hours,1994 Non-Recreational Hours,1995 Non-Recreational Hours,1996 Non-Recreational Hours,1997 Non-Recreational Hours,1998 Non-Recreational Hours,1999 Non-Recreational Hours,1990 - 1999 Average Non-Recreational Hours,1990 Concessioner Lodging,1991 Concessioner Lodging,1992 Concessioner Lodging,1993 Concessioner Lodging,1994 Concessioner Lodging,1995 Concessioner Lodging,1996 Concessioner Lodging,1997 Concessioner Lodging,1998 Concessioner Lodging,1999 Concessioner Lodging,1990 - 1999 Average Concessioner Lodging,1990 Concessioner Camping,1991 Concessioner Camping,1992 Concessioner Camping,1993 Concessioner Camping,1994 Concessioner Camping,1995 Concessioner Camping,1996 Concessioner Camping,1997 Concessioner Camping,1998 Concessioner Camping,1999 Concessioner Camping,1990 - 1999 Average Concessioner Camping,1990 Tent Overnights,1991 Tent Overnights,1992 Tent Overnights,1993 Tent Overnights,1994 Tent Overnights,1995 Tent Overnights,1996 Tent Overnights,1997 Tent Overnights,1998 Tent Overnights,1999 Tent Overnights,1990 - 1999 Average Tent Overnights,1990 RV Overnights,1991 RV Overnights,1992 RV Overnights,1993 RV Overnights,1994 RV Overnights,1995 RV Overnights,1996 RV Overnights,1997 RV Overnights,1998 RV Overnights,1999 RV Overnights,1990 - 1999 Average RV Overnights,1990 Backcountry Overnights,1991 Backcountry Overnights,1992 Backcountry Overnights,1993 Backcountry Overnights,1994 Backcountry Overnights,1995 Backcountry Overnights,1996 Backcountry Overnights,1997 Backcountry Overnights,1998 Backcountry Overnights,1999 Backcountry Overnights,1990 - 1999 Average Backcountry Overnights,1990 Non-recreational Overnights,1991 Non-recreational Overnights,1992 Non-recreational Overnights,1993 Non-recreational Overnights,1994 Non-recreational Overnights,1995 Non-recreational Overnights,1996 Non-recreational Overnights,1997 Non-recreational Overnights,1998 Non-recreational Overnights,1999 Non-recreational Overnights,1990 - 1999 Average Non-recreational Overnights,1990 Miscellaneous Overnights,1991 Miscellaneous Overnights,1992 Miscellaneous Overnights,1993 Miscellaneous Overnights,1994 Miscellaneous Overnights,1995 Miscellaneous Overnights,1996 Miscellaneous Overnights,1997 Miscellaneous Overnights,1998 Miscellaneous Overnights,1999 Miscellaneous Overnights,1990 - 1999 Average Miscellaneous Overnights
Independence NHP,"3,347,163","3,200,377","3,237,516","3,168,317","3,138,276","3,054,818","3,128,028","3,155,195","2,997,127","3,067,187","3,149,400",0,0,0,0,0,0,0,0,0,0,0,"4,914,220","4,953,178","5,139,339","5,274,024","4,754,044","4,622,220","4,705,568","4,806,402","4,563,081","4,625,992","4,835,807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana Dunes NP,"1,919,901","2,058,801","1,973,098","1,763,094","1,699,958","1,696,488","1,526,166","1,483,782","2,108,789","1,748,047","1,797,812","348,635","342,488","333,877","323,321","149,833","145,639","118,260","118,260","118,260","118,260","211,683","3,839,802","4,117,602","3,946,196","4,366,830","4,157,455","4,240,070","3,805,775","3,677,662","5,279,848","4,772,764","4,220,400","174,321","171,245","166,943","161,665","74,918","72,822","59,130","59,130","59,130","59,130","105,843",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,260","8,554","10,796","12,940","13,157","15,674","18,991","17,713","10,009",0,0,747,"2,691","3,478","3,315","3,720","4,538","4,346","4,534","2,737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,394",439
Isle Royale NP,"23,495","22,004","22,728","21,983","24,843","23,470","23,445","21,381","23,932","23,493","23,077",124,168,196,133,198,104,135,122,270,167,162,"1,367,041","1,371,502","1,393,393","1,447,048","1,550,100","1,586,713","1,681,527","1,482,542","1,531,190","1,547,188","1,495,824","16,952","21,040","22,084","18,856","28,888","23,736","15,500","23,716","35,792","21,796","22,836","5,822","5,850","5,964","5,689","4,994","5,201","8,273","7,513","6,722","7,642","6,367","1,537","1,852","1,456","1,616","1,628","1,397","1,432",869,840,664,"1,329","6,981","6,902","7,397","8,058","8,665","8,178","8,343","6,882","7,748","7,096","7,625",0,0,0,0,0,0,0,0,0,0,0,"37,489","38,148","39,663","40,690","43,673","45,564","46,625","42,112","44,426","44,028","42,242",706,876,915,784,"1,192",985,640,987,"1,487",904,948,"3,769","3,239","2,243","3,154","4,262","4,474","4,035","3,237","2,729","3,681","3,482"
James A. Garfield NHS,,,,,,,,"4,074","25,892","24,059","18,008",,,,,,,,0,0,0,0,,,,,,,,"8,148","51,784","48,118","36,017",,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0,,,,,,,,0,0,0,0
Jean Lafitte NHP & PRES,"948,471","875,411","913,478","957,336","903,955","943,504","849,136","852,674","835,521","874,754","895,424","474,901","449,341","494,160","435,834","411,319","454,820","405,630","405,808","408,622","410,296","435,073","1,748,130","1,605,609","1,731,202","1,645,889","1,569,362","1,672,981","1,495,084","1,505,893","1,489,540","1,538,405","1,600,210","116,899","110,496","121,716","107,101","100,973","111,847","99,550","99,593","100,297","100,717","106,919",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jewel Cave NM,"137,316","152,329","154,782","132,277","148,372","154,688","144,634","133,115","131,058","134,834","142,341",316,396,284,334,180,170,349,278,255,419,298,"216,716","245,976","244,720","255,399","341,523","177,642","164,048","150,314","151,004","155,418","210,276",316,396,284,334,180,170,349,278,255,419,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Carter NHS,"34,822","34,279","35,132","28,737","28,405","32,261","39,766","44,548","49,629","49,097","37,668",0,0,0,0,0,0,0,0,0,0,0,"17,413","17,141","17,570","14,372","14,206","16,133","19,887","22,277","24,818","24,553","18,837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY","1,446,439","1,576,818","1,583,542","1,307,531","1,475,625","1,518,395","1,471,029","1,402,258","1,395,091","1,380,833","1,455,756","15,044","16,314","16,519","10,800","10,800","10,800","10,800","10,800","10,800","10,800","12,348","2,640,687","2,713,150","3,032,108","2,693,763","2,754,316","2,761,866","2,845,987","2,864,670","2,743,051","2,787,648","2,783,725","3,761","4,079","4,131","2,700","2,700","2,700","2,700","2,700","2,700","2,700","3,087","22,156","27,310","34,289","33,992","30,974","31,088","31,816","41,279","29,100","29,183","31,119","36,835","26,050","33,121","30,089","27,511","25,209","31,057","26,329","33,037","35,949","30,519","1,764","4,083","5,618",0,0,0,0,0,0,0,"1,147",0,0,0,0,0,0,0,0,0,0,0,251,452,514,"2,255","2,211","2,324","2,113","1,986","1,911","2,011","1,603",0,0,0,0,0,0,0,0,0,0,0,545,876,996,"1,285","1,679","2,036","2,085","1,743","1,706","1,482","1,443"
John Day Fossil Beds NM,"98,435","103,941","111,643","131,850","114,927","128,032","120,556","113,057","99,983","99,274","112,170","1,088",840,840,840,840,840,840,840,840,840,865,"95,213","131,985","135,986","156,846","139,798","155,141","146,625","135,204","119,580","118,757","133,514",112,84,84,84,84,84,84,84,84,84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,951,540,325,540,552,565,338,300,300,476
John F. Kennedy NHS,"16,391","13,542","11,345","12,998","11,814","9,250","15,717","13,508","10,924","23,047","13,854",0,0,0,0,0,0,0,0,0,0,0,"8,196","6,775","5,675","6,500","5,909","4,627","7,861","6,756","5,464","11,526","6,929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Muir NHS,"26,234","22,680","21,473","29,376","31,044","27,936","28,045","31,534","30,051","30,992","27,937","1,159","1,020","1,332","1,431","1,482","1,355","1,451","1,960","1,983","1,887","1,506","40,653","40,214","35,701","49,006","51,514","46,654","49,253","52,627","50,634","51,887","46,814",290,258,434,360,372,340,363,491,497,472,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnstown Flood NMEM,"156,534","154,553","136,511","133,427","126,239","133,440","141,116","131,225","136,582","120,901","137,053","42,304","42,061","45,202","46,811","53,169","57,613","61,069","51,123","52,915","58,384","51,065","264,038","284,026","250,664","142,515","131,255","141,847","149,538","135,143","139,761","121,996","176,078","1,037","1,052","1,131","1,403","1,594","1,731","1,832","1,534","1,586","1,752","1,465",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua Tree NP,"1,022,396","1,145,458","1,220,539","1,252,401","1,184,871","1,235,702","1,095,046","1,226,273","1,410,312","1,316,340","1,210,934","4,034","4,568","4,707","4,527","4,304","4,280","3,743","4,420","4,987","4,551","4,412","14,239,831","16,009,552","16,631,996","9,586,056","9,008,750","8,901,028","8,648,707","8,728,734","9,582,700","9,348,818","11,068,617","10,204","10,068","10,227","4,527","4,304","4,280","3,743","4,420","4,987","4,551","6,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"122,841","138,444","142,539","151,545","153,882","141,747","144,729","130,905","131,259","134,982","139,287","51,240","50,355","50,736","45,846","39,885","40,284","50,265","40,797","49,773","55,785","47,497","5,605","6,196","13,817","13,062","10,357","7,969","6,930","8,207","7,800","6,383","8,633",0,0,0,0,0,0,0,0,0,0,0,"51,631","56,578","56,496","56,108","44,165","53,887","53,398","49,564","57,040","56,492","53,536"
Kalaupapa NHP,,,,,,,"62,314","75,962","83,468","57,905","69,912",,,,,,,0,0,0,0,0,,,,,,,"498,512","607,696","667,744","463,240","559,298",,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0
Kaloko Honokohau NHP,"23,580","46,780","42,591","44,481","46,370","49,634","48,836","44,258","56,584","47,328","45,044",6,0,0,0,0,0,0,0,0,0,1,"11,779","152,904","159,417","164,092","164,452","168,754","169,591","147,294","166,436","134,274","143,899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katmai NP & PRES,"40,778","41,417","46,196","53,421","55,728",0,,"18,802","45,470","51,399","39,246","1,991",151,117,201,896,0,,0,75,260,410,"550,372","539,688","574,919","678,838","1,242,353",0,,"424,490","472,574","707,256","576,721","27,620","2,528","6,092","9,316","13,152",0,,0,"22,512","66,880","16,456","3,599","3,678","3,998","3,820","4,813",0,,"4,128","5,030","4,046","3,679",0,0,0,0,0,0,,0,0,0,0,"3,133","3,564","3,683","3,653","3,705",0,,"2,724","1,269","3,025","2,751",0,0,0,0,0,0,,0,0,0,0,"5,812","5,327","5,424","8,159","10,422",0,,"8,365","6,667","12,952","7,014",497,56,224,775,395,0,,0,913,"2,700",618,0,0,0,30,0,0,,0,786,"1,777",288
Kenai Fjords NP,"66,115","107,041","108,130","189,712","209,516","230,657","274,034","306,164","263,948","290,673","204,599",797,932,686,751,"1,005","1,051",930,"1,255","1,800",0,921,"118,429","645,133","306,955","426,203","434,679","389,389","742,758","871,688","820,391","938,123","569,375","3,611","6,295","1,161","6,485","1,671","3,245","2,712","4,846","9,774",0,"3,980",145,0,0,0,0,0,0,0,0,0,15,39,0,0,0,0,0,0,0,0,0,4,571,712,862,784,"1,320","1,882","2,074","1,818","1,928","1,628","1,358",66,222,62,74,30,8,0,72,332,86,95,417,"1,098",80,12,44,90,38,20,"1,487","2,989",628,55,196,5,245,0,14,0,9,0,0,52,15,34,108,12,16,0,10,0,0,0,20
Kennesaw Mountain NBP,"784,310","787,400","926,748","929,767","965,883","1,147,958","1,172,130","959,260","1,052,281","1,236,585","996,232","1,508,910","10,133,606","10,435,187","10,431,486","10,414,074","10,295,398","10,258,049","10,410,412","10,339,591","10,206,313","9,443,303","2,014,644","1,184,763","1,654,071","1,634,458","1,729,333","1,954,035","2,014,381","1,697,164","1,834,439","2,101,319","1,781,861","247,717","1,621,377","1,669,630","1,669,037","1,666,253","1,647,265","1,641,287","1,665,665","1,654,335","1,633,011","1,511,558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,96,597,400,443,296,473,463,0,493,326
Kings Canyon NP,"1,062,867","1,071,022","637,446","636,515","725,930","832,794","502,749","484,718","540,212","559,534","705,379","3,878","3,143","1,918","3,260","1,232","5,271","10,272","26,450","27,497","33,886","11,681","35,211,266","35,557,777","20,117,570","20,593,216","23,823,219","28,689,310","15,543,818","15,221,233","17,246,624","18,222,038","23,022,607","15,512","12,568","7,672","13,040","4,928","21,084","41,088","105,800","109,988","135,544","46,722","26,356","30,806","34,137","31,311","32,930","35,404","35,083","31,403","31,518","38,868","32,782",0,0,0,0,0,0,0,0,0,0,0,"127,396","116,295","104,432","104,722","97,928","110,476","90,093","89,635","85,114","86,076","101,217","79,121","62,776","54,142","46,565","46,173","43,343","39,574","42,568","34,828","37,192","48,628","69,202","65,050","89,208","77,229","83,523","62,982","54,392","54,058","61,782","72,314","68,974",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,894","7,894","5,044","7,314","6,730","5,557","6,697","6,591","5,672"
Kings Mountain NMP,"217,011","233,941","230,285","232,688","228,759","229,746","227,709","237,579","253,283","254,158","234,516","217,010","233,941","230,285","225,356","222,243","222,307","221,618","230,632","246,491","248,549","229,843","231,437","205,876","225,381","227,191","233,591","218,495","213,097","246,321","259,649","260,421","232,146","36,168","38,991","38,656","37,543","37,026","37,035","36,923","38,423","41,066","41,407","38,324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,56,50,92,90,37,47,78,71,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Alaska,"103,404","110,597","148,019","403,250","401,034","429,570","480,817","655,858","679,980","693,883","410,641","1,590","1,115","1,534",0,0,0,0,0,0,0,424,"208,446","192,566","252,167","1,616,388","1,576,188","1,798,190","1,987,018","2,617,490","2,782,484","2,723,940","1,575,488","2,329","1,946","2,536",0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,653","1,669","2,412","2,789","1,211","1,437","1,106",608,612,"1,627","1,512","1,227",997,"1,820","1,432",577,519,542,314,481,759,867,"3,119","3,095","3,862","3,999","3,296","4,587","3,967","3,592","5,590","4,207","3,931",0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Klondike Gold Rush NHP Seattle,"89,867","108,160","112,136","104,950","103,048","121,752","111,642","116,918","108,093","116,012","109,258",0,0,0,0,0,0,0,0,0,0,0,"44,932","54,084","60,995","78,715","77,287","91,316","83,733","87,689","81,071","87,012","74,683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knife River Indian Villages NHS,"12,534","13,845","18,849","17,472","16,929","17,116","15,987","25,206","23,523","32,455","19,392","1,490",864,547,443,432,454,361,384,328,341,564,"21,923","23,091","28,820","27,174","25,377","29,263","26,195","42,512","38,355","53,260","31,597",573,435,274,224,220,230,183,195,169,173,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,21,0,0,0,0,0,0,0,6,0,0,23,6,0,0,0,0,0,0,3
Kobuk Valley NP,"2,586","2,795","2,829","2,816","2,781","2,781","2,781","2,781","5,550","6,309","3,401","4,745","4,812","5,500","5,759","5,678","5,678","5,678","5,678","6,600","7,400","5,753","19,652","21,246","21,384","21,160","20,778","20,768","20,768","20,768","22,200","20,070","20,879","40,696","40,754","45,432","46,872","41,592","46,592","46,592","46,592","52,800","59,200","46,712",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,243,259,262,256,0,256,256,0,0,179,557,518,554,531,510,0,0,510,0,0,318,0,0,0,0,0,0,0,0,0,0,0
Korean War Veterans Memorial,,,,,,,"863,639","1,285,566","3,336,548","3,249,688","2,183,860",,,,,,,0,0,0,0,0,,,,,,,"431,823","642,784","1,668,277","1,624,848","1,091,933",,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0
Lake Chelan NRA,0,"58,076","44,446","47,171","38,543","45,049","36,891","34,300","45,779","50,087","40,034",0,0,0,0,0,0,0,0,0,0,0,0,"571,573","627,022","604,197","429,392","555,343","470,503","548,369","600,770","669,488","507,666",0,0,0,0,0,0,0,0,0,0,0,0,"7,604","7,184","7,126","6,755","9,660","8,945","9,050","9,949","9,016","7,529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,776","5,671","6,805","3,714","6,062","5,959","6,126","6,141","5,763","5,202",0,0,0,0,0,0,0,0,0,0,0,0,38,"7,679","5,217","2,842","2,543","1,444","3,897","3,928","7,892","3,548"
Lake Clark NP & PRES,"10,196","4,133","9,233","12,153","12,143","12,698","12,727","9,173","11,335","6,190","9,998","3,761",66,0,0,0,0,0,0,0,0,383,"30,594","30,668","72,557","69,980","75,508","74,670","80,525","88,394","88,846","75,696","68,744","8,333","3,484",0,0,0,0,0,0,0,0,"1,182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,012",859,"2,381","2,369","2,737","3,302","3,119","3,184","3,008","2,878","2,485",0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Lake Mead NRA,"8,582,223","8,445,016","9,016,525","8,941,225","9,566,725","9,838,702","9,350,847","8,528,420","8,788,055","9,023,943","9,008,168","311,272","306,296","327,024","324,295","346,980","356,844","339,150","309,322","318,738","327,294","326,722","83,094,186","81,133,442","83,590,992","85,049,358","87,153,347","84,040,890","76,087,560","71,658,481","72,305,067","77,969,904","80,208,323","1,867,632","1,837,776","1,962,144","1,945,770","2,081,880","2,141,058","2,034,900","1,855,932","1,912,428","1,963,764","1,960,328","74,670","79,468","59,528","70,611","65,587","56,472","56,859","64,964","53,023","60,138","64,132","269,724","239,052","227,272","243,145","215,676","204,081","206,715","183,834","191,662","224,403","220,556","134,991","112,447","111,349","110,909","82,307","81,448","121,350","115,800","124,158","129,181","112,394","431,439","348,070","341,618","330,161","268,615","259,303","154,444","147,382","158,018","164,410","260,346","403,080","504,972","470,131","567,076","538,681","446,349","410,290","436,536","417,899","372,427","456,744","246,577","285,430","339,822","353,249","365,139","336,957","400,095","492,824","484,229","264,750","356,907","142,873","166,429","149,655","125,633","125,116","105,230","133,164","157,414","118,524","147,814","137,185"
Lake Meredith NRA,"1,358,778","1,280,021","1,296,962","1,480,987","1,535,448","1,470,137","1,676,466","1,683,646","1,636,419","1,779,138","1,519,800",0,0,0,0,0,0,0,0,0,0,0,"5,116,075","4,973,764","5,003,956","5,625,402","5,871,531","6,026,418","6,823,628","6,684,305","5,116,621","5,367,956","5,660,966",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21,775","28,688","29,798","25,682","22,077","18,654","15,187","16,186",0,0,0,"67,293","65,867","78,396","93,134","92,194","75,835","64,111","53,683","7,848","13,478","7,428","18,537","17,612","18,568","21,330","10,504","9,184","7,131","13,162",0,0,0,0,0,0,0,0,0,0,0,"158,059","155,665","157,256","68,582","72,914","84,647","98,123","101,168",650,"1,030","89,809"
Lake Roosevelt NRA,"1,542,515","1,771,420","1,121,973","1,198,605","1,515,674","1,341,016","1,045,455","1,431,960","1,545,150","1,403,793","1,391,756","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","6,285,677","7,051,043","4,813,536","5,141,665","5,897,324","5,629,269","4,635,915","5,765,145","6,050,628","5,688,710","5,695,891","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000","9,000",0,0,"8,382","11,165","10,950","8,585","10,811","39,052","41,666","49,184","17,980",0,0,0,0,0,0,0,0,0,0,0,"62,518","58,908","45,040","51,209","55,808","57,614","44,329","48,523","43,249","42,418","50,962","93,185","90,568","72,483","71,831","77,721","76,242","63,804","59,615","62,376","54,711","72,254",0,0,"8,647","10,179","9,610","10,231","4,866","8,657","9,830","7,888","6,991",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,021","16,363","17,811","21,591","21,816","21,513","19,407","15,478","14,200"
Lassen Volcanic NP,"460,917","463,179","468,011","434,264","385,489","351,001","351,632","391,816","318,049","353,756","397,811",0,0,0,0,0,0,0,0,0,0,0,"5,978,601","5,455,569","5,683,722","4,745,967","4,337,145","3,958,878","4,073,124","4,285,983","3,508,452","3,876,183","4,590,362",0,0,0,0,0,0,0,0,0,0,0,"5,484","5,402","6,146","5,252","5,410","5,373","5,959","5,821","5,139","5,649","5,564",0,0,0,0,0,0,0,0,0,0,0,"57,961","76,683","81,369","52,440","50,568","45,159","46,605","51,672","42,138","44,196","54,879","33,827","37,488","39,321","34,644","28,557","23,772","27,963","22,095","16,848","20,481","28,500","9,139","8,440","7,052","7,266","8,077","6,089","8,219","7,493","7,401","7,471","7,665",0,0,0,0,0,0,0,0,0,0,0,"6,782",950,"3,048","2,321","3,779","7,839","4,746","5,066","4,672","5,710","4,491"
Lava Beds NM,"72,570","76,150","164,132","178,863","112,349","121,507","108,298","111,733","115,727","135,180","119,651","30,236","33,062",771,771,771,771,771,771,771,771,"6,947","323,855","260,307","505,242","522,771","353,824","410,906","315,353","322,224","320,688","382,498","371,767","15,117","16,531",390,390,390,390,390,390,390,390,"3,477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,360","3,867","4,666","3,359","2,943","3,439","2,295","2,219","1,580","2,229","3,396","4,509","2,301","1,532","1,740","1,664","1,630","1,111","1,263",810,"1,211","1,777",10,254,9,6,0,97,0,16,0,0,39,0,128,0,0,0,0,0,0,0,0,13,0,11,"1,702","1,196","1,472","3,762",311,76,224,272,903
LBJ Memorial Grove on the Potomac,"615,002","660,651","676,657","625,607","617,094","625,271","489,122","587,734","567,737","537,685","600,256",0,0,0,0,0,0,0,0,0,0,0,"307,501","330,328","338,331","312,808","308,550","312,637","244,565","293,871","283,872","268,844","300,131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis & Clark NHP,"262,728","279,799","257,179","210,176","193,558","194,410","179,573","199,822","234,227","211,494","222,297",909,329,394,193,552,"1,447","1,529",829,278,305,677,"333,107","341,391","307,116","249,155","230,392","233,311","215,311","233,571","276,347","346,793","276,649",46,41,100,50,140,362,384,211,71,77,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
